float_file,date,lat,lon,ocean,profiler_type,pressure,temperature,salinity
aoml/13857/profiles/R13857_069.nc,1999-08-16 19:38:14+00:00,3.52,-26.572,A,845.0,859.4,4.777,
aoml/13857/profiles/R13857_069.nc,1999-08-16 19:38:14+00:00,3.52,-26.572,A,845.0,869.6,4.774,
aoml/13857/profiles/R13857_069.nc,1999-08-16 19:38:14+00:00,3.52,-26.572,A,845.0,879.8,4.781,
aoml/13857/profiles/R13857_069.nc,1999-08-16 19:38:14+00:00,3.52,-26.572,A,845.0,889.9,4.751,
aoml/13857/profiles/R13857_069.nc,1999-08-16 19:38:14+00:00,3.52,-26.572,A,845.0,900.1,4.728,
aoml/13857/profiles/R13857_069.nc,1999-08-16 19:38:14+00:00,3.52,-26.572,A,845.0,910.3,4.694,
aoml/13857/profiles/R13857_069.nc,1999-08-16 19:38:14+00:00,3.52,-26.572,A,845.0,920.5,4.685,
aoml/13857/profiles/R13857_069.nc,1999-08-16 19:38:14+00:00,3.52,-26.572,A,845.0,930.7,4.665,
aoml/13857/profiles/R13857_069.nc,1999-08-16 19:38:14+00:00,3.52,-26.572,A,845.0,940.8,4.648,
aoml/13857/profiles/R13857_069.nc,1999-08-16 19:38:14+00:00,3.52,-26.572,A,845.0,951.0,4.625,
aoml/13857/profiles/R13857_069.nc,1999-08-16 19:38:14+00:00,3.52,-26.572,A,845.0,961.2,4.596,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,11.9,27.56,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,17.0,27.55,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,22.1,27.55,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,27.2,27.55,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,32.3,27.55,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,37.4,27.55,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,42.5,27.55,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,47.5,27.498,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,52.6,26.796,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,57.7,26.518,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,62.8,26.459,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,67.9,26.429,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,73.0,26.38,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,78.1,26.351,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,83.2,26.331,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,88.3,26.282,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,93.4,25.963,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,101.0,24.423,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,111.2,19.586,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,121.4,16.747,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,131.5,15.721,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,141.7,15.206,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,151.9,14.495,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,162.1,14.2,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,172.3,13.882,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,182.4,13.717,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,192.6,13.549,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,202.8,13.319,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,213.0,13.128,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,223.2,12.995,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,233.3,12.893,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,243.5,12.726,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,253.7,12.556,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,263.9,12.377,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,274.1,12.352,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,284.2,11.956,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,294.4,11.577,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,304.6,11.435,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,314.8,11.294,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,325.0,11.015,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,335.1,10.736,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,345.3,10.335,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,355.5,9.982,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,365.7,9.812,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,375.9,9.691,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,386.0,9.329,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,396.2,8.956,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,406.4,8.725,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,416.6,8.578,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,426.8,8.287,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,436.9,8.148,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,447.1,8.021,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,457.3,7.934,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,467.5,7.762,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,477.7,7.568,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,487.8,7.495,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,498.0,7.392,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,508.2,7.281,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,518.4,7.149,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,528.6,7.066,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,538.7,6.976,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,548.9,6.912,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,559.1,6.834,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,569.3,6.746,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,579.5,6.642,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,589.6,6.525,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,599.8,6.416,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,610.0,6.326,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,620.2,6.196,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,630.4,6.121,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,640.5,5.993,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,650.7,5.922,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,660.9,5.865,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,671.1,5.771,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,681.3,5.704,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,691.4,5.666,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,701.6,5.645,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,711.8,5.586,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,722.0,5.527,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,732.2,5.341,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,742.3,5.269,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,752.5,5.228,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,762.7,5.164,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,772.9,5.113,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,783.1,5.106,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,793.2,5.079,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,803.4,5.045,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,813.6,5.015,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,823.8,4.978,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,834.0,4.991,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,844.1,4.971,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,854.3,4.938,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,864.5,4.911,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,874.7,4.851,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,884.9,4.771,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,895.0,4.738,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,905.2,4.708,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,915.4,4.678,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,925.6,4.661,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,935.8,4.642,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,945.9,4.638,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,956.1,4.622,
aoml/13857/profiles/R13857_071.nc,1999-09-07 19:50:55+00:00,3.782,-27.274,A,845.0,966.3,4.609,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,11.9,28.053,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,17.0,28.053,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,22.1,28.053,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,27.2,28.043,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,32.3,28.021,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,37.4,28.0,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,42.5,28.0,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,47.5,27.99,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,52.6,27.979,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,57.7,27.916,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,62.8,27.895,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,67.9,27.863,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,73.0,27.8,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,78.1,27.539,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,83.2,27.018,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,88.3,24.82,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,93.4,21.391,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,98.4,20.513,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,106.1,18.965,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,116.3,17.596,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,126.4,16.569,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,136.6,15.645,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,146.8,15.036,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,157.0,14.822,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,167.2,14.511,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,177.3,14.118,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,187.5,13.622,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,197.7,13.36,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,207.9,13.241,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,218.1,12.908,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,228.2,12.716,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,238.4,12.581,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,248.6,12.461,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,258.8,12.387,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,269.0,12.288,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,279.1,12.298,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,289.3,12.141,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,299.5,11.927,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,309.7,11.778,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,319.9,11.341,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,330.0,10.804,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,340.2,10.362,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,350.4,10.101,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,360.6,9.851,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,370.8,9.265,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,380.9,9.018,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,391.1,8.873,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,401.3,8.799,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,411.5,8.606,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,421.7,8.448,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,431.8,8.192,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,442.0,7.989,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,452.2,7.84,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,462.4,7.746,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,472.6,7.649,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,482.7,7.507,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,492.9,7.418,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,503.1,7.315,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,513.3,7.228,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,523.5,7.066,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,533.6,6.886,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,543.8,6.76,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,554.0,6.676,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,564.2,6.624,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,574.4,6.533,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,584.5,6.467,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,594.7,6.333,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,604.9,6.264,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,615.1,6.185,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,625.3,6.142,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,635.4,6.117,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,645.6,6.014,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,655.8,5.947,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,666.0,5.869,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,676.2,5.694,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,686.3,5.669,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,696.5,5.61,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,706.7,5.568,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,716.9,5.499,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,727.1,5.478,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,737.2,5.447,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,747.4,5.389,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,757.6,5.31,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,767.8,5.255,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,778.0,5.228,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,788.1,5.184,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,798.3,5.123,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,808.5,5.062,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,818.7,5.032,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,828.9,4.964,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,839.0,4.907,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,849.2,4.894,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,859.4,4.841,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,869.6,4.804,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,879.8,4.784,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,889.9,4.714,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,900.1,4.688,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,910.3,4.675,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,920.5,4.648,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,930.7,4.648,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,940.8,4.625,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,951.0,4.609,
aoml/13857/profiles/R13857_072.nc,1999-09-18 19:23:19+00:00,3.865,-27.497,A,845.0,961.2,4.596,
aoml/13857/profiles/R13857_073.nc,1999-09-29 20:02:08+00:00,4.086,-27.339,A,845.0,11.9,28.181,
aoml/13857/profiles/R13857_073.nc,1999-09-29 20:02:08+00:00,4.086,-27.339,A,845.0,17.0,28.181,
aoml/13857/profiles/R13857_073.nc,1999-09-29 20:02:08+00:00,4.086,-27.339,A,845.0,22.1,28.181,
aoml/13857/profiles/R13857_073.nc,1999-09-29 20:02:08+00:00,4.086,-27.339,A,845.0,27.2,28.181,
aoml/13857/profiles/R13857_073.nc,1999-09-29 20:02:08+00:00,4.086,-27.339,A,845.0,32.3,28.181,
aoml/13857/profiles/R13857_073.nc,1999-09-29 20:02:08+00:00,4.086,-27.339,A,845.0,37.4,28.17,
aoml/13857/profiles/R13857_073.nc,1999-09-29 20:02:08+00:00,4.086,-27.339,A,845.0,42.5,28.16,
aoml/13857/profiles/R13857_073.nc,1999-09-29 20:02:08+00:00,4.086,-27.339,A,845.0,47.5,28.085,
aoml/13857/profiles/R13857_073.nc,1999-09-29 20:02:08+00:00,4.086,-27.339,A,845.0,52.6,28.064,
aoml/13857/profiles/R13857_073.nc,1999-09-29 20:02:08+00:00,4.086,-27.339,A,845.0,57.7,27.979,
aoml/13857/profiles/R13857_073.nc,1999-09-29 20:02:08+00:00,4.086,-27.339,A,845.0,62.8,27.8,
